YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1957,298.3690481023318,271.5826076402976,294.9151517090606,297.1402381275832,295.33739295078965,295.3943025472756,272.9451849825932,278.8005180093676,294.90966998710394,281.4667338399927,286.4229115138704,287.20252836635206
1958,297.9913076560943,271.6683926099668,293.6518689965073,296.99163772861016,294.8510580390564,294.281130656907,272.8903933655041,279.2454229074617,294.623169771064,281.0826959196447,286.123211847251,286.98430905847874
1959,297.824461188323,271.6012890898363,293.50749103511987,296.7618968116753,294.94110210294417,294.461051440429,272.2555524066219,279.1743028955448,294.8446017354376,281.64073969997827,286.0030037689658,286.966473457447
1960,298.3778628357727,272.3617375296116,294.9423177648062,297.31791059164044,294.60331518237075,295.10296027713224,272.3774925872623,279.28739145196533,294.8514724109029,281.4379335737111,286.466171539149,287.21177028172326
1961,298.69439033174507,271.2302423948501,294.3319461231459,297.543977636957,294.86593251229533,295.30069496925256,272.61003945013584,279.34034575335914,294.8079109455634,281.5017083438804,286.3889124547528,287.1960662310065
1962,298.2327595728336,271.7515300025252,293.24315351022636,297.0725883075695,294.6514716128654,294.3887340139152,272.94151513691617,279.3765952741751,294.8793995474255,281.934613876212,286.21302156960576,286.9073621395249
1963,297.6920963224648,272.1184191580727,292.6070728532166,296.62483021584274,295.2633879612133,294.0413951904712,273.1536652289485,279.3133224953637,294.4330750189053,282.0095841446459,286.09829295379205,286.7659177474005
1964,297.6131958157495,270.8608442173389,293.38778890944036,296.6196127541164,293.7070293742245,293.8677593580631,272.6357273040414,278.77613979910154,294.42412531118237,280.92408515943583,285.676949695689,286.55587546274074
1965,297.4472591902092,270.42293785023304,292.96095937033084,296.3211248763678,294.50881774910897,294.4509082851133,272.6708457135764,279.2161390658938,295.0707004343442,281.63627681529806,285.7237657926376,286.7187208530076
1966,298.373032681096,270.6625663027658,293.4238822490185,297.2863525346072,294.892344020299,295.1847094918181,272.820676911982,279.1150567086186,294.95710001048013,280.7767882226824,286.1421667284312,286.9250873010555
1967,298.0681368924313,271.2967820725306,293.285511761255,296.6930257021526,294.7230054610206,294.2971708483348,273.0216184908573,278.85129318822004,294.74576219485317,281.2958322190434,285.97527543769803,286.7803461133071
1968,297.8434409414474,271.0475120236133,292.68336735720686,296.48911309997646,294.8947065780899,294.28183879593854,272.5246108054006,279.13516809998134,294.19401044478496,281.20364315433403,285.76786160334984,286.7209178920673
1969,297.70336831776564,270.2669550470992,294.1960760641925,296.9292461169183,294.4349952543659,294.48323153833434,272.2264758950464,278.4816143246326,294.3442407394349,281.2183497966405,285.7456781795539,286.7592338930535
1970,297.97581469700845,269.91953344073505,294.55450619993314,296.6306239857682,294.6689135489657,294.5301029693162,273.3511037502606,278.5373934421896,294.81273967954246,280.60971082531273,285.8444693738069,286.82015704105845
