YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1944,298.1480257597031,269.97543339701207,293.5494707797749,297.0062169579222,294.4692030513531,294.4982286799016,273.0644530820647,278.31083313469065,295.0024178237041,280.7819224032914,285.81928888004063,286.71555138162114
1945,298.11254447174184,270.0692209034798,293.5565968888314,296.9655538670574,294.8110701835454,294.4474925953691,272.82857486167654,278.75571371956073,294.80103698344135,280.6364390554699,285.8159136456529,286.67767247511927
1946,298.0746590725105,270.8175492605819,293.85314518817506,296.92016216323105,294.6942313075582,294.64525897768556,272.96996881448507,278.6251053051545,295.02182743684995,281.2344295588086,286.0162592160032,286.7314232350016
1947,298.03008338953947,271.6678668507009,293.48730678263223,296.5633946693948,294.64566028946996,294.23352930772637,272.6590681838118,278.8155773474414,294.3651554921306,281.6852002018699,285.94754862665286,286.7203883500774
1948,298.022613886973,271.15687371332007,293.4355457659817,296.96553587557423,294.5088400993372,294.4036507512959,271.99457490954075,279.0676191344064,294.00952273135766,281.2720841440668,285.8559866750991,286.7155651820272
1949,298.37851951966377,271.9479429581423,293.38398341492314,297.2541161814151,294.5744967135084,295.05334739554735,272.8258275080126,279.0909647552387,294.4512532936455,281.47040387391297,286.3198257831207,286.9926663558214
1950,298.06245621203726,271.7122333625972,293.4931710890333,297.0566265045593,294.91458014017854,294.8431263953259,273.4441878800406,278.8218576417397,294.8039098426788,280.74862606469634,286.2703797350672,286.92749321873356
1951,298.27197178586437,271.38856797670576,294.01230762132377,296.9646422776192,294.3133536078039,294.6549240883174,272.7119600090096,279.0718984184786,294.80145030473113,282.3368557594581,286.15959899118434,286.8877598589887
1952,298.18364311533253,270.495139120041,293.20213249235474,296.73642313271745,294.3879382504048,294.3721379313487,272.3319116491565,278.58740406130147,294.073920477091,280.8427000103367,285.67592241961927,286.6670589076803
1953,298.01666042900257,270.82176912880624,293.02234099348067,296.92822943236143,294.8641615707719,294.8336949652065,272.65454710768125,279.4072632568209,294.8311267794106,280.939192865734,285.9955560920156,286.8296373272344
