YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1978,298.5387501006872,272.0317297947884,294.170943722421,297.4185062310641,294.8576590042145,294.87947780917665,272.673470457204,278.7671511507663,295.10781271656055,281.9125078497468,286.40235143699016,287.1603291794229
1979,298.4598150017686,270.7785914215781,293.70626465005404,297.209831832085,294.7592507722596,295.09227308898744,273.6537950628316,279.31220297073975,294.65833761444657,280.5151284462294,286.27108426879016,287.0293979170221
1980,298.2344010789597,270.84464065003624,293.7814930082115,297.23792838368206,294.8257981906569,294.9546065047889,273.7538977490557,279.3769151453506,294.6865080647203,281.67144190866884,286.33876198527577,287.03196200271515
1981,298.34312598028674,270.8387170212993,293.69851435879883,297.00952749349216,294.3178691028108,294.8805989369622,273.72585146624704,278.88968085983953,294.90729954295864,281.225273473647,286.1984384488628,287.0213536631571
1982,298.3839373583823,271.56168393531647,294.07117055769004,297.48953831855493,295.22353864278665,295.33233128691637,272.2546545780684,279.3935807922929,294.9743296303523,281.7942264093749,286.38881667865985,287.14084597579193
1983,298.2211084298579,270.8155968913661,293.92495478491514,297.29500959708236,294.96530553516527,295.0210120407989,273.0135191632328,279.2298899221289,294.997171067737,281.42875254364094,286.2424271847794,287.0062950937186
1984,298.170610408371,270.3566791401885,293.6015755970663,296.84141321772506,294.47495678492373,294.5566982708633,272.15530130518755,278.243541102343,294.49273430974455,280.95797441680753,285.696883574339,286.84379456477023
1985,298.1803454775044,269.91197576126615,293.5566836641981,296.9524466060445,294.8129371779653,294.8465970723659,273.1289322734471,279.0103061393033,294.92318610467316,281.2710020220592,285.9519808027675,286.9434328726213
1986,298.19148915602466,270.9392107040753,294.46440592973056,297.2199988074804,295.08951154772757,295.10639907929675,272.7402244979149,279.5479538370236,295.37699442480886,282.1223356924663,286.32393889445757,287.0983656752302
1987,298.28579717614485,270.60284899807453,293.74103173659427,297.2548463366416,295.014801740845,294.8929233018755,272.9271911360771,278.95673375748333,295.2181088317824,281.0056594658882,286.12547331327573,287.04492169002543
1988,298.28262280558994,272.1582923678507,293.7889202708516,297.0933651088325,295.00733148832535,294.84944527291543,272.38039730835237,279.17238223640885,295.16140333502216,282.03240301456105,286.3128523059696,287.20454714176594
1989,298.37946985876505,271.97815132341435,294.48556934481303,297.6688179925829,295.4376653703161,295.2341531125401,272.8213764108157,279.08568119351463,294.8580395278228,281.07683037282584,286.54385281840575,287.2972882067504
1990,298.6924190566373,271.29505149777737,294.54527767587183,297.7705468991092,295.23798310069145,295.2620279348937,273.26823892165925,279.1409999983861,295.32815143413296,280.8929002557385,286.55218480568965,287.26719012260116
1991,298.57514285565395,272.07005147243177,294.70667289713,297.58935130861914,294.97417705139384,295.1600383457419,273.559077583123,279.63708771520766,294.95701110717204,282.47931720998844,286.76058636360426,287.2954831710833
1992,298.3909206224427,270.7828124563061,293.76883163452305,297.36433487048856,295.1837217121074,294.8406627009641,272.51751302185136,279.04649789134095,295.19212573771676,280.75310757839566,286.1141156489498,287.0060076719191
