YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
2089,301.22084904715916,278.1609034300088,297.17457931387753,301.3292521180702,300.19076699658405,298.5003634532365,280.20019927495866,285.0394414502706,299.3479471079315,286.8625349315994,291.4096319606476,290.5403263955735
2090,301.6127844861598,278.35887277650494,297.444523617858,301.7357507519419,300.7418763312525,299.09599068103336,280.15029399851113,284.2487340781123,299.2588291039029,286.60149801179404,291.5877152979756,290.5938233718514
2091,301.6685336100391,277.5429543729769,297.6797105557958,302.2307413682108,300.0650991716089,299.80705153825124,281.24439092373876,284.9566161054471,299.22440241241634,287.1404962619862,291.9191233810086,290.8169601475724
2092,301.78073386937615,278.5207906948758,297.8145542819582,301.9352906696986,299.7714069495103,299.5720871726693,280.9535222548212,285.059769372249,299.4334643066146,286.77004127941797,291.93194351051164,290.8077585989037
2093,301.4430763718373,278.1165093198494,297.033483742657,301.1561497305054,300.166175800426,298.24667790705826,280.64046430982467,284.8664047242038,298.7242530787045,287.2579656673369,291.37254093672306,290.5040797024456
2094,301.1972445393701,278.59335962607094,296.396768927507,301.22611149521595,300.2413582818116,298.2467323867169,280.28760236463114,284.5563080023193,298.9740915896841,286.87638812378293,291.33102866966993,290.529259719254
2095,301.48163821969433,278.96462267089066,297.15550279567685,301.6414749149109,300.41561186753495,298.868585285757,280.63947327659906,284.58832990561416,299.1508269704782,287.51258357716796,291.7365936323022,290.73688127115315
2096,301.5651561417239,279.29513383702295,297.25152970680074,301.7993470086736,300.8510413798355,298.98037887306685,280.54103982734756,284.9596762077918,299.23188478002646,286.8011892112476,291.8560450062891,290.8627707329079
2097,302.0122359708821,278.875004980058,298.401612586613,302.2610332202949,300.249247975678,299.50757377281695,280.4999145413505,285.18666474327864,299.581574818645,287.6566305816383,292.0992927569895,291.0794680092954
2098,302.44884110351654,278.4641661210029,298.237992374837,303.0140646634805,300.58423807432763,299.73053877378,281.1834350503957,285.5311520795672,300.12268313989654,288.118203002187,292.43114429663984,291.27579553076333
2099,301.44747938382807,279.52983705943154,297.6129297176968,301.8907397856152,301.20603009174573,298.8276935249276,281.5074347410538,285.1586147222694,299.55063195613775,288.060514422239,292.1596167234306,290.98996160263187
